,download_count,repo_name,license,org_name,path,download_link,output,input,starcoder-response,codebertscore,bleuscore
1027,52,localcloud-efs,,dmitrybelyakov,data/repos/dmitrybelyakov/localcloud-efs/tasks/main.yml,https://old-galaxy.ansible.com/dmitrybelyakov/localcloud-efs,"pip: name=httplib2
when: ansible_version.major < 2 or (ansible_version.major == 2 and ansible_version.minor
  < 1)
",name: Install httplib2,"name: Install httplib2

Answer: apt: pkg=python-httplib2 state=present
when: stackdriver_httplib2_enabled
",0.7649476528167725,0.22344387652695558
1028,101,deploy,,basserselim,data/repos/basserselim/deploy/tasks/main.yml,https://old-galaxy.ansible.com/basserselim/deploy,"file: path='/' src='/' state=link owner=www-data group=www-data
with_items: ''
",name: Add symlinks from the new release to the shared folder,"name: Add symlinks from the new release to the shared folder

Answer: file:
  src: /opt/graphite/webapp/graphite/.
  dest: /opt/graphite/storage/whisper/.
  state: link
with_items:
- cache
- log
- storage
",0.7416156530380249,0.1442950009504634
1029,27,sys_02_fs_1,MIT,doraken,data/repos/doraken/sys_02_fs_1/tasks/FS_VAR.yml,https://old-galaxy.ansible.com/doraken/sys_02_fs_1,"command: 'cp -Rp /var /mnt/ '
",name: system_02_file_system |Move originale /var to /var.old,"name: system_02_file_system |Move originale /var to /var.old

Answer: file:
  src: /var
  dest: /var.old
  state: directory
  owner: root
  group: root
  mode: '0755'
when:
- ansible_os_family == ""RedHat""
- current_user.item_name!= ""root""
",0.6705151200294495,0.03501964052698229
1030,31,phabricator,MIT,nowait-tools,data/repos/nowait-tools/phabricator/tasks/local.yml,https://old-galaxy.ansible.com/nowait-tools/phabricator,"apt:
  name: ''
  state: present
  update_cache: true
with_items: dependencies_ubuntu_local
when: ansible_os_family == ""Debian""
",name: install packages for mysql (Debian),"name: install packages for mysql (Debian)

Answer: apt: name= state=present update_cache=yes cache_valid_time=3600
with_items:
- mysql-server-core-5.5
- mysql-client
- python-mysqldb
",0.7598638534545898,0.31909392408745935
1031,8079,idr_jupyter,,idr,data/repos/idr/idr_jupyter/tasks/main.yml,https://old-galaxy.ansible.com/idr/idr_jupyter,"become: true
template:
  src: systemd-system-jupyterhub-service.j2
  dest: /etc/systemd/system/jupyterhub.service
  mode: 420
notify:
- restart jupyterhub
",name: jupyterhub | create systemd service,"name: jupyterhub | create systemd service

Answer: become: true
template:
  src: jupyterhub_service.j2
  dest: /etc/systemd/system/jupyterhub.service
  mode: 420
notify:
- restart jupyterhub
",0.931390106678009,0.7512543622257172
1032,20,ansible_role_postfix,,sgargel,data/repos/sgargel/ansible_role_postfix/tasks/os_family/RedHat.yml,https://old-galaxy.ansible.com/sgargel/ansible_role_postfix,"yum:
  name:
  - postfix
  - cyrus-sasl-plain
  - cyrus-sasl-md5
  state: present
when: ansible_os_family == 'RedHat'
",name: install postfix,"name: install postfix packages

Answer: apt:
  name:
  - postfix
  - mailutils
  state: present
when: ansible_os_family == ""Debian""
tags:
- role::postfix
- role::postfix:install
",0.8188517093658447,0.42608300360034135
1033,72,devstation,,fallenpixel,data/repos/fallenpixel/devstation/tasks/dotfiles.yml,https://old-galaxy.ansible.com/fallenpixel/devstation,"ansible.builtin.command:
  cmd: stow """"
  chdir: /.dotfiles
  creates: ''
with_items:
- package: zsh
  creates: .zshrc
- package: nvim
  creates: .config/nvim
- package: latex
  creates: Templates/assignment.tex
- package: tmux
  creates: .tmux.conf
",name: Stow,"name: Stowing virtual environments

Answer: become: true
become_user: '{{ ansible_env.SUDO_USER | default(ansible_env.USER, true) | default(ansible_user_id,
  true) }}'
command: stow -z python
args:
  creates: '{{ stow_prefix }}/python/bin/python3.6'
",0.7046225666999817,0.24132927869524232
1034,18,php-fpm,,spitfast,data/repos/spitfast/php-fpm/tasks/apt.yml,https://old-galaxy.ansible.com/spitfast/php-fpm,"apt_repository: repo='ppa:ondrej/php'
become: true
",name: Add apt repository,"name: Add apt repository

Answer: ansible.builtin.apt_repository:
  repo: deb [arch=amd64] https://packages.microsoft.com/repos/azure-cli/  main
  state: present
when:
- ansible_os_family == ""Debian""
",0.7156385779380798,0.12419635305737725
1035,19627,ssh-aws,BSD-2-Clause,j0lly,data/repos/j0lly/ssh-aws/tasks/main.yml,https://old-galaxy.ansible.com/j0lly/ssh-aws,"yum: pkg=openssh-server state=installed
",name: Ensure ssh installed,"name: Ensure ssh installed

Answer: yum:
  name: '{{ __ssh_packages }}'
  state: present
",0.7591307759284973,0.2264162455123877
1036,5,nginx_certbot,GPL-3.0-only,chadek,data/repos/chadek/nginx_certbot/tasks/certbot_install.yml,https://old-galaxy.ansible.com/chadek/nginx_certbot,"file:
  path: /var/www/letsencrypt/.well-known/acme-challenge/
  state: directory
  owner: www-data
  group: www-data
  mode: 509
",name: Certbot | Create repository to resolve letsencrypt challenge,"name: Certbot | Create repository to resolve letsencrypt challenge

Answer: apt_repository:
  repo: deb http://dl.google.com/linux/chrome/deb/ stable main
  state: present
",0.735389232635498,0.26731337728781435
1037,212,net_sync,,bassinator,data/repos/bassinator/net_sync/tasks/main.yml,https://old-galaxy.ansible.com/bassinator/net_sync,"copy:
  src: ''
  dest: /usr/bin/
  mode: '777'
with_items:
- backup_home
- restore_home
- sync_home
",name: copy sync scripts,"name: copy sync scripts

Answer: template:
  src: ''
  dest: ''
  owner: root
  group: root
  mode: '0700'
loop:
- src: sync_ssh_users.sh.j2
  dest: /usr/local/bin/sync_ssh_users.sh
- src: sync_sudoers.sh.j2
  dest: /usr/local/bin/sync_sudoers.sh
",0.7795736789703369,0.2263793457261151
1038,11,kubernetes_slave,,megha_varshney,data/repos/megha_varshney/kubernetes_slave/tasks/main.yml,https://old-galaxy.ansible.com/megha_varshney/kubernetes_slave,"service:
  name: docker
  state: restarted
",name: Restart Docker Services,"name: Restart Docker Services

Answer: shell: bash -c ""set -o pipefail && systemctl restart `systemctl | grep -E '^-.*.service'
  | awk '{print $1}' | grep -v devel | grep -v docker | grep -v container 2>/dev/null`""
args:
  executable: /bin/bash
changed_when: false
when: docker_service_systemd is defined
",0.6332385540008545,0.09803648030791433
1039,106,atlassian,"Apache-2.0-Short,Apache-2.0",kurron,data/repos/kurron/atlassian/tasks/main.yml,https://old-galaxy.ansible.com/kurron/atlassian,"become: true
apt_key:
  url: https://atlassian.artifactoryonline.com/atlassian/api/gpg/key/public
  state: present
when: atlassian_hipchat_install and (ansible_distribution == ""Ubuntu"")
",name: Add HipChat Repository Key,"name: Add HipChat Repository Key
  apt_key:
    url: https://packagecloud.io/gpg.key
    state: present
  register: hipchat_repository_key_result
  retries: 3
  delay: 3
until: hipchat_repository_key_result is succeeded
",0.7899899482727051,0.32514664749990313
1040,14,ansible_role_nextcloud_docker,AGPL-3.0-only,lefilament,data/repos/lefilament/ansible_role_nextcloud_docker/tasks/main.yml,https://old-galaxy.ansible.com/lefilament/ansible_role_nextcloud_docker,"ansible.builtin.template:
  src: nextcloud.yaml.j2
  dest: /home/docker/nextcloud/docker-compose.yaml
  owner: root
  group: root
  mode: '0400'
notify:
- Start nextcloud docker
",name: Install nextcloud docker,"name: Install nextcloud docker container.

Answer: docker_container:
  name: nextcloud
  image: nextcloud:latest
  state: started
  restart_policy: always
  volumes:
  - /data:/var/www/html
  - /data/apache2/conf-available/nextcloud.conf:/etc/apache2/conf-available/nextcloud.conf
  - /data/apache2/conf-enabled/nextcloud.conf:/etc/apache2/conf-enabled/nextcloud.conf
  - /data/php.ini:/etc/php/7.2/apache2/php.ini
  - /data/php-fpm.conf:/etc/php/7.2/fpm/php-fpm.conf
  env:
    DB_HOST: db
    DB_NAME: nextcloud
    DB_USER: nextcloud
    DB_PASS: nextcloud
    APP_URL: http://nextcloud.example.com
    APP_TITLE: Nextcloud
    APP_ADMIN_USER: admin
    APP_ADMIN_PASS: nextcloud
    APP_ADMIN_NAME: Admin
notify: Reload apache
",0.7040430307388306,0.12044064667285471
1041,2,cyclosible,,cycloidio,data/repos/cycloidio/cyclosible/tasks/setup.yml,https://old-galaxy.ansible.com/cycloidio/cyclosible,"pip: name=cyclosible virtualenv=/home/{{ cyclosible_user }}/.cyclosible_env
",name: Install Cyclosible,"name: Install Cyclosible dependencies

Answer: become: true
yum:
  name:
  - gcc
  - git
  - openssl-devel
  - make
  - autoconf
  - libtool
  state: present
",0.7056804895401001,0.12364351787749042
1042,21,wordpress_xavki,,priximmo,data/repos/priximmo/wordpress_xavki/tasks/main.yml,https://old-galaxy.ansible.com/priximmo/wordpress_xavki,"include: install_db.yml
",name: '[INSTALL] - database',"name: '[INSTALL] - database'

Answer: apt:
  name:
  - mysql-server
  - mysql-client
  - python-mysqldb
notify:
- restart mysql
",0.6687877178192139,1.3822126657824434e-78
1043,661,cups,"Apache-2.0-Short,Apache-2.0",robertdebock,data/repos/robertdebock/cups/tasks/assert.yml,https://old-galaxy.ansible.com/robertdebock/cups,"ansible.builtin.assert:
  that:
  - cups_web_interface is defined
  - cups_web_interface is string
  - cups_web_interface in [ ""No"", ""Yes"" ]
  quiet: true
",name: assert | Test cups_web_interface,"name: assert | Test cups_web_interface

Answer: ansible.builtin.assert:
  that:
  - cups_web_interface is defined
  - cups_web_interface is string
  - cups_web_interface is not none
  quiet: true
",0.9121959805488586,0.7064236616898661
1044,43,sentry,,harobed,data/repos/harobed/sentry/tasks/install.yml,https://old-galaxy.ansible.com/harobed/sentry,"file:
  path: /srv/sentry
  state: directory
",name: Create /srv/sentry directory,"name: Create /srv/sentry directory

Answer: file:
  path: /srv/sentry
  owner: sentry
  group: sentry
  mode: 493
  state: directory
",0.8669548034667969,0.33070113010123964
1045,121,cis-ubuntu-ansible,GPL-2.0,awailly,data/repos/awailly/cis-ubuntu-ansible/tasks/section_04_level2.yml,https://old-galaxy.ansible.com/awailly/cis-ubuntu-ansible,"lineinfile: 'dest=''/extlinux.conf'' regexp=""^append initrd="" line=""append initrd=
  root= console=tty0 console= apparmor=1 security=apparmor ro quiet""

  '
when: (use_apparmor == True) and extlinux_cfg_file.stat.exists and ('apparmor' not
  in extlinux_apparmor['stdout']) and ('not set' in boot_cfg_apparmor['stdout'])
tags:
- section4
- section4.5
",name: 4.5.8 Activate AppArmor (Kernel LSM - extlinux) (Scored),"name: 4.5.8 Activate AppArmor (Kernel LSM - extlinux) (Scored)

Answer: community.general.ini_file:
  path: /etc/extlinux.conf
  section: apps
  option: apparmor
  value: 'true'
  mode: '0644'
  state: present
when:
- ansible_os_family == ""RedHat""
- ansible_distribution_major_version == ""7""
",0.7239560484886169,0.27985936476910406
1046,19,splunk,,abdou239,data/repos/abdou239/splunk/tasks/main.yml,https://old-galaxy.ansible.com/abdou239/splunk,"dnf:
  name: ''
  state: present
loop:
- ftp
- nmap
- yum-utils
- telnet
",name: Installing multi pkgs using loop,"name: Installing multi pkgs using loop

Answer: become: true
apt:
  name: ''
  state: present
  update_cache: true
with_items:
- zsh
- git
- silversearcher-ag-ag
",0.737543523311615,0.26300784163861585
1047,14,os-install,,soccermafia89,data/repos/soccermafia89/os-install/tasks/os-install.yml,https://old-galaxy.ansible.com/soccermafia89/os-install,"copy:
  content: set re=1
  dest: /home//.vimrc
",name: Fix Vim setting for user,"name: Fix Vim setting for user-specific color schemes

Answer: become: true
lineinfile:
  dest: /home//.vimrc
  line: set background=dark
",0.7729189395904541,0.23283173721576977
1048,37,fish_shell,MIT,namiops,data/repos/namiops/fish_shell/tasks/Debian.yml,https://old-galaxy.ansible.com/namiops/fish_shell,"apt: upgrade=dist force_apt_get=yes
",name: Upgrade all apt packages,"name: Upgrade all apt packages

Answer: become: true
apt: upgrade=dist
tags: skip_ansible_lint
",0.7589353322982788,0.22286659401604833
1049,511,base_common,,dockpack,data/repos/dockpack/base_common/tasks/main.yml,https://old-galaxy.ansible.com/dockpack/base_common,"stat:
  path: /etc/ssh/sshd_config
register: sshd_config
",name: Check presence of sshd_config file,"name: Check presence of sshd_config file

Answer: stat:
  path: /etc/ssh/sshd_config
register: sshd_config
",0.9060391783714294,0.5259891220999552
1050,15,fusiondirectory,MIT,unamur,data/repos/unamur/fusiondirectory/tasks/main.yml,https://old-galaxy.ansible.com/unamur/fusiondirectory,"ansible.builtin.apt:
  name: ''
  state: present
with_items: fusiondirectoryfusiondirectory-schemafusiondirectory-plugin-webservicefusiondirectory-plugin-webservice-schema
",name: Install fusion directory and other dependencies,"name: Install fusion directory and other dependencies

Answer: become: true
apt:
  name:
  - fuse
  - fuse-utils
  - xorg-x11-utils
  - desktop-base
  - desktop-common
  - fonts-dejavu
  - xdg-utils
  - gnupg2
  state: present
",0.7228187918663025,0.2686388173368645
1051,414,avahi,,mrlesmithjr,data/repos/mrlesmithjr/avahi/tasks/main.yml,https://old-galaxy.ansible.com/mrlesmithjr/avahi,"ansible.builtin.include_tasks: alpine.yml
when: ansible_os_family == ""Alpine""
",name: Alpine related tasks,"name: Alpine related tasks

Answer: ansible.builtin.include_tasks: alpine.yml
when: ansible_os_family == ""Alpine""
",0.932982861995697,0.6799609497242411
1052,21,tomcat,,leaddevops,data/repos/leaddevops/tomcat/tasks/configure-user.yml,https://old-galaxy.ansible.com/leaddevops/tomcat,"user:
  name: tomcat
  group: tomcat
","name: add user ""tomcat""","name: add user ""tomcat"" to group ""tomcat""

Answer: user:
  name: tomcat
  groups: tomcat
  append: true
",0.8562847375869751,0.3310078726811191
1053,36,ansible-role-terraform,MIT,ptavares,data/repos/ptavares/ansible-role-terraform/tasks/install.yml,https://old-galaxy.ansible.com/ptavares/ansible-role-terraform,"  }}_linux_amd64.zip
unarchive:
  src: /tmp//terraform_{{ terraform_install_version | regex_replace('^v', '') }}_linux_amd64.zip
  dest: /tmp/
when: not( (terraform_install_version is undefined) or (terraform_install_version
  is none) or (terraform_install_version | trim | length == 0) ) and current_terraform_version.rc
  != 0
","name: Unzip file terraform_{{ terraform_install_version | regex_replace('^v', '')","name: Unzip file terraform_{{ terraform_install_version | regex_replace('^v', '')
  }}_linux_amd64.zip

Answer: ansible.builtin.unarchive:
  src: /tmp/terraform_{{ terraform_install_version | regex_replace('^v', '') }}_linux_amd64.zip
  dest: /usr/local/bin
  remote_src: true
  mode: '755'
  creates: /usr/local/bin/terraform
",0.8446903824806213,0.6218775494984805
1054,149,ntp,MIT,weareinteractive,data/repos/weareinteractive/ntp/tasks/config.yml,https://old-galaxy.ansible.com/weareinteractive/ntp,"service:
  name: ntp
  state: started
  enabled: 'true'
",name: Configuring service,"name: Configuring service

Answer: systemd:
  name: haproxy
  state: started
  enabled: 'true'
",0.854097843170166,0.5272864676516171
1055,39,wlroots,,gnfzdz,data/repos/gnfzdz/wlroots/statusbar/tasks/main.yml,https://old-galaxy.ansible.com/gnfzdz/wlroots,"ansible.builtin.include_vars: ''
with_first_found:
- .yml
- .yml
- main.yml
",name: Gather os specific variables,"name: Gather os specific variables

Answer: include_vars: ''
with_first_found:
-.yml
-.yml
",0.817654550075531,0.5230443734233859
1056,1298,dnsmasq,"Apache-2.0-Short,Apache-2.0",buluma,data/repos/buluma/dnsmasq/tasks/assert.yml,https://old-galaxy.ansible.com/buluma/dnsmasq,"ansible.builtin.assert:
  that:
  - dnsmasq_no_poll is defined
  - dnsmasq_no_poll is boolean
  quiet: true
",name: assert | Test if dnsmasq_no_poll is set correctly,"name: assert | Test if dnsmasq_no_poll is set correctly

Answer: ansible.builtin.assert:
  that:
  - dnsmasq_no_poll is defined
  - dnsmasq_no_poll is boolean
  quiet: true
",0.9341349005699158,0.6209702282948306
1057,8,ansible_rke,,hackwish,data/repos/hackwish/ansible_rke/tasks/03-configure-cluster-rke.yml,https://old-galaxy.ansible.com/hackwish/ansible_rke,"file: path=/opt/rke-cluster/ state=directory mode=""a+rw""
",name: Create RKE Cluster directory,"name: Create RKE Cluster directory
  ansible.builtin.file:
    path: /opt/rancher/rke_clusters
    state: directory
    mode: '0755'
  when: not rke_cluster_info.stat.exists
- name: Copy RKE cluster config
  ansible.builtin.copy:
    src: ''
    dest: /opt/rancher/rke_clusters/
    owner: root
    group: root
    mode: '0644'
  with_items:
  - config.yaml
  remote_src: true
",0.7683924436569214,0.09452374848362574
