,repo_name,output,license,download_count,org_name,download_link,path,input,starcoder-response,codebertscore,bleuscore
1059,fadecandy,"systemd:
  name: fadecandy
  daemon_reload: true
  enabled: true
  state: started
",MIT,15,colinsullivan,https://old-galaxy.ansible.com/colinsullivan/fadecandy,data/repos/colinsullivan/fadecandy/tasks/main.yml,name: enable systemd service,"name: enable systemd service

Answer: become: true
become_user: root
template:
  src: node_exporter.systemd.j2
  dest: /lib/systemd/system/node_exporter.service
  owner: root
  group: root
  mode: u=rw,go=r
notify:
- reload systemd daemon
- restart node_exporter
",0.6856867074966431,0.18915124271538938
1060,elasticsearch,"shell: ""chdir=/usr/share/elasticsearch\ncreates=/usr/share/elasticsearch/plugins/\n\
  \nbin/plugin install \n""
with_items:
- src: royrusso/elasticsearch-HQ
  dest: hq
- src: mobz/elasticsearch-head
  dest: head
tags:
- elasticsearch
- plugins
",MIT,133,aeriscloud,https://old-galaxy.ansible.com/aeriscloud/elasticsearch,data/repos/aeriscloud/elasticsearch/tasks/main.yml,name: Install ElasticSearch plugins,"name: Install ElasticSearch plugins

Answer: shell: 'bin/plugin install '
with_items: ''
when: item.stdout|length > 0 and elastic_repo_version and (elastic_version
  is version_compare(elastic_repo_version, '>='))
",0.7368661761283875,0.34056951485082215
1061,elasticsearch,"service:
  name: elasticsearch
  state: stopped
ignore_errors: true
",MIT,71,tenantcloud,https://old-galaxy.ansible.com/tenantcloud/elasticsearch,data/repos/tenantcloud/elasticsearch/tasks/main.yml,name: Stop elasticsearch,"name: Stop elasticsearch

Answer: service: name=elasticsearch state=stopped
",0.8203548192977905,0.5369125971653651
1062,esp8266,"shell: make chdir=/opt/Espressif/esptool-ck
sudo_user: ubuntu
",MIT,19,wolfeidau,https://old-galaxy.ansible.com/wolfeidau/esp8266,data/repos/wolfeidau/esp8266/tasks/main.yml,name: make esptool,"name: make esptool_gen_index.py

Answer: shell: cd {{ ansible_env.HOME }}/nagios/nagios-{{ nagios_version }} && make esptool_gen_index.py
  creates={{ ansible_env.HOME }}/nagios/nagios-{{ nagios_version }}/esptool_gen_index.py
",0.7495793104171753,0.1096833080767621
1063,adoptopenjdk_role,"shell: . /etc/os-release  && echo $ID
register: osrelease
",Apache-2.0-Short,6506,sfuhrm,https://old-galaxy.ansible.com/sfuhrm/adoptopenjdk_role,data/repos/sfuhrm/adoptopenjdk_role/tasks/redhat_based.yml,name: Find out OS release,"name: Find out OS release

Answer: shell: cat /etc/issue
register: os_release
",0.8533450961112976,0.45143305893679003
1064,docker,"apt_repository:
  repo: yum-config-manager --add-repo https://download.docker.com/linux/centos/docker-ce.repo
  state: present
when: ansible_os_family == 'Debian'
",,41,acandid,https://old-galaxy.ansible.com/acandid/docker,data/repos/acandid/docker/tasks/create_repo.yml,name: Create docker repository Debian family,"name: Create docker repository Debian family

Answer: ansible.builtin.apt_repository:
  repo: deb [arch=amd64] https://download.docker.com/linux/debian  stable
  state: present
  filename: docker
  update_cache: true
when: ansible_os_family == 'Debian'
",0.850956380367279,0.4930405786639018
1065,observium,"template: src=observium.cron.j2 dest=/etc/cron.d/observium owner=root group=root mode=0644
",,33,sfromm,https://old-galaxy.ansible.com/sfromm/observium,data/repos/sfromm/observium/tasks/main.yml,name: template observium crontab,"name: template observium crontab

Answer: become: true
become_user: root
template:
  src: observium.crontab
  dest: /etc/crontab.d/observium
  mode: 420
",0.8223987221717834,0.36100225310395134
1066,unifi,"file:
  state: directory
  path: /var/lib/unifi/db
  owner: mongodb
  group: unifi
  mode: 504
  recurse: true
",GPL-3.0-only,16,pgporada,https://old-galaxy.ansible.com/pgporada/unifi,data/repos/pgporada/unifi/tasks/install.yml,name: Set folder permissions to allow mongodb to use the unifi db location,"name: Set folder permissions to allow mongodb to use the unifi db location

Answer: file:
  path: /etc/mongodb-org.conf
  state: file
  mode: 416
tags:
- mongo
",0.8003071546554565,0.3332901391879012
1067,python27,"package: name=
with_items:
- https://centos.iuscommunity.org/ius-release.rpm
when: ansible_distribution == ""CentOS""
become: true
",,245,kyungw00k,https://old-galaxy.ansible.com/kyungw00k/python27,data/repos/kyungw00k/python27/tasks/RedHat.yml,name: Install IUS (CentOS) repo.,"name: Install IUS (CentOS) repo.

Answer: yum: name=https://centos.iuscommunity.org/ius-release.rpm
when: ansible_distribution == ""CentOS""
",0.8934168219566345,0.7088453856336671
1068,sysstat-install,"lineinfile:
  path: /etc/default/sysstat
  regexp: ^ENABLED=
  line: ENABLED=""true""
  create: true
when: ansible_os_family == 'Debian'
become: true
",,6641,lfit,https://old-galaxy.ansible.com/lfit/sysstat-install,data/repos/lfit/sysstat-install/tasks/main.yml,name: Enable sysstat,"name: Enable sysstat service

Answer: ansible.builtin.systemd:
  name: sysstat
  enabled: true
become: true
become_user: root
",0.7702659964561462,0.33860917213530745
1069,prometheus_haproxy_exporter_role,"file:
  dest: ''
  owner: prometheus
  group: prometheus
  state: directory
  mode: 493
when: haproxy_exporter_log_file is defined and haproxy_exporter_logrotate_enabled
",Apache-2.0-Short,128,idealista,https://old-galaxy.ansible.com/idealista/prometheus_haproxy_exporter_role,data/repos/idealista/prometheus_haproxy_exporter_role/tasks/install.yml,name: HAPROXY EXPORTER | Ensure skeleton log paths,"name: HAPROXY EXPORTER | Ensure skeleton log paths

Answer: file:
  dest: ''
  owner: haproxy
  group: haproxy
  state: directory
with_items:
- /var/log/hproxy
when: haproxy_exporter_log_path is defined
",0.814683198928833,0.5488840111496606
1070,docker_swap_grub,"debug:
  msg: ''
",,462,mtze,https://old-galaxy.ansible.com/mtze/docker_swap_grub,data/repos/mtze/docker_swap_grub/tasks/main.yml,name: Configuration present?,"name: Configuration present?

Answer: stat:
  path: /.cfg
register: aws_tools_configuration
",0.6502088904380798,0.035289288390437976
1071,docker,"include_tasks: install-compose.yml
when: docker_install_compose
",MIT,140,exzeo,https://old-galaxy.ansible.com/exzeo/docker,data/repos/exzeo/docker/tasks/install.yml,name: Install docker-compose,"name: Install docker-compose package

Answer: ansible.builtin.package:
  name: docker-compose
  state: present
",0.7984822988510132,0.2713037550850299
1072,racktables-propel,"file: path=/usr/local/bin/rbenv src=/usr/local/rbenv/bin/rbenv state=link
",,24,chojayr,https://old-galaxy.ansible.com/chojayr/racktables-propel,data/repos/chojayr/racktables-propel/tasks/rbenv.yml,name: rbenv | add rbenv to path,"name: rbenv | add rbenv to path

Answer: become: true
become_user: root
lineinfile:
  dest: ~/.bash_profile
  line: eval ""$(rbenv init -)""
  insertafter: export PATH
",0.740166962146759,0.1563698961545242
1073,configure_timesyncd,"ansible.builtin.timezone: name=Europe/Moscow
when: ansible_service_mgr == ""systemd""
notify: restart timesyncd
tags: timedatectl
",,8040,jtprogru,https://old-galaxy.ansible.com/jtprogru/configure_timesyncd,data/repos/jtprogru/configure_timesyncd/tasks/main.yml,name: Set timezone,"name: Set timezone

Answer: template: src=timezone.j2 dest=/etc/timezone
",0.6868627071380615,0.16572986289913816
1074,home_assistant_supervised,"copy:
  src: ''
  dest: ''
  mode: '0644'
loop:
- source: NetworkManager.conf
  target: /etc/NetworkManager/NetworkManager.conf
- source: system-connection-default
  target: /etc/NetworkManager/system-connections/default
loop_control:
  loop_var: networkmanager_file
  label: ''
notify:
- restart networkmanager
",MIT,58,jhampson_dbre,https://old-galaxy.ansible.com/jhampson_dbre/home_assistant_supervised,data/repos/jhampson_dbre/home_assistant_supervised/tasks/main.yml,name: Create config for NetworkManager,"name: Create config for NetworkManager

Answer: ansible.builtin.template:
  src: networkmanager.conf.j2
  dest: /etc/NetworkManager/conf.d/ansible.conf
  owner: root
  group: root
  mode: '0644'
notify: Restart NetworkManager
become: true
when:
- ansible_distribution == ""Fedora""
",0.8122024536132812,0.492887953453261
1075,ansible_role_terraform,"stat:
  path: /opt/hashicorp/terraform/0.11.0
register: terraform_current
changed_when: false
check_mode: false
tags:
- install
- purge_old
- cleanup
- terraform
",BSD-2-Clause,321,mauromedda,https://old-galaxy.ansible.com/mauromedda/ansible_role_terraform,data/repos/mauromedda/ansible_role_terraform/tasks/prelim.yml,name: PRELIM | Check the current terraform version,"name: PRELIM | Check the current terraform version

Answer: command: terraform version
register: current_terraform_version
changed_when: false
ignore_errors: true
",0.7716560363769531,0.46072458877699896
1076,secure-docker-daemon,"command: openssl x509 -req -days 365 -sha256 -in {{ dds_system_tmp }}/ansible_dds/server.csr
  -CA {{ dds_system_tmp }}/ansible_dds/ca.pem -CAkey {{ dds_system_tmp }}/ansible_dds/ca-key.pem
  -CAcreateserial -out {{ dds_system_tmp }}/ansible_dds/server-cert.pem -extfile {{
  dds_system_tmp }}/ansible_dds/extfile.cnf -passin file:{{ dds_temp_path }}/passphrase.txt
",,1088,alexinthesky,https://old-galaxy.ansible.com/alexinthesky/secure-docker-daemon,data/repos/alexinthesky/secure-docker-daemon/tasks/generate_server_certs.yml,name: Create the server certificate,"name: Create the server certificate and key

Answer: command: openssl req -new -nodes -x509 -subj ""/C=DE/ST=NRW/L=Cologne/O=Org/CN={{ consul_server_hostname
  }}"" -days 3650 -keyout /etc/ssl/private/{{ consul_server_ssl_cert_file }}.key
  -out /etc/ssl/certs/{{ consul_server_ssl_cert_file }}.crt -extensions v3_ca
args:
  creates: /etc/ssl/certs/{{ consul_server_ssl_cert_file }}.crt
notify:
- Reload consul
",0.7640631794929504,0.2704305044263083
1077,k8s_cluster_collection,"shell: kubeadm init --pod-network-cidr=10.240.0.0/16 --ignore-preflight-errors=NumCPU
  --ignore-preflight-errors=Mem --ignore-preflight-errors=FileContent--proc-sys-net-bridge-bridge-nf-call-iptables
ignore_errors: true
",,27,emxkd,https://old-galaxy.ansible.com/emxkd/k8s_cluster_collection,data/repos/emxkd/k8s_cluster_collection/k8s_master/tasks/main.yml,name: Initializing mAaster,"name: Initializing mAaster.py

Answer: shell: python3 masters.py creates=/opt/maaster.py
",0.6508344411849976,0.0372665167882206
1078,docker_role,"get_url:
  url: https://download.docker.com/linux/centos/docker-ce.repo
  dest: /etc/yum.repos.d/docker-ce.repo
  mode: 420
",,14,dmitriy_devops_trainee,https://old-galaxy.ansible.com/dmitriy_devops_trainee/docker_role,data/repos/dmitriy_devops_trainee/docker_role/tasks/main.yml,name: Configure docker-ce repository,"name: Configure docker-ce repository

Answer: ansible.builtin.command: dnf config-manager --add-repo https://download.docker.com/linux/centos/docker-ce.repo
changed_when: false
",0.8295455574989319,0.4500650518098625
1079,azcollection,"assert:
  that:
  - output.changed
",,1599,paultaiton,https://old-galaxy.ansible.com/paultaiton/azcollection,data/repos/paultaiton/azcollection/integration/targets/azure_rm_registrationdefinition/tasks/main.yml,name: Assert creating registration definition,"name: Assert creating registration definition success

Answer: assert:
  that:
  - output.changed
",0.8241963386535645,0.3469800919900721
1080,ansible-role-osx-defaults,"osx_defaults:
  domain: com.apple.dashboard
  key: devmode
  type: bool
  value: ''
when: Dashboard_DevMode is defined
",BSD-2-Clause,35,andras_tim,https://old-galaxy.ansible.com/andras_tim/ansible-role-osx-defaults,data/repos/andras_tim/ansible-role-osx-defaults/tasks/dashboard.yml,name: Dashboard - Enable Dashboard dev mode (allows keeping widgets on the desktop),"name: Dashboard - Enable Dashboard dev mode (allows keeping widgets on the desktop)

Answer: file:
  src: /opt/graphite/webapp/graphite/static/js/dashboard/dashboard.js
  dest: /opt/graphite/webapp/graphite/static/js/dashboard/dashboard_dev.js
  state: link
notify:
- Restart Apache
",0.7132979035377502,0.16325464879411597
1081,nodejs,"apt_repository: repo='ppa:chris-lea/node.js'
",,75,northerner,https://old-galaxy.ansible.com/northerner/nodejs,data/repos/northerner/nodejs/tasks/main.yml,name: add chris lea repo,"name: add chris lea repo

Answer: apt_repository: repo='deb http://apt.newrelic.com/debian/ newrelic non-free' state=present
  update_cache=yes
when: nrinfragent_os_name|lower == 'debian'
",0.7663115859031677,0.1531369823434118
1082,java-install,"yum:
  name:
  - java-17-openjdk-devel
  - java-latest-openjdk-devel
  state: present
when: ansible_os_family == ""RedHat"" and ansible_distribution_major_version == ""8""
become: true
",,7955,lfit,https://old-galaxy.ansible.com/lfit/java-install,data/repos/lfit/java-install/tasks/RedHat.yml,"name: Install OpenJDK 17, latest","name: Install OpenJDK 17, latest security patch

Answer: apt:
  name:
  - openjdk-17-jdk
  - openjdk-17-jdk-latest-security
  - ca-certificates
  state: present
  update_cache: 'yes'
become: true
",0.8262904286384583,0.41557807440444844
1083,resolver,"template:
  src: resolv.conf.j2
  dest: /etc/resolv.conf
  attributes: i
",,147,net2grid,https://old-galaxy.ansible.com/net2grid/resolver,data/repos/net2grid/resolver/tasks/main.yml,name: Create resolv.conf,"name: Create resolv.conf

Answer: template:
  src: resolv.conf.j2
  dest: /etc/resolv.conf
  owner: root
  group: root
  mode: 420
become: true
",0.8756467700004578,0.4313839160141124
1084,ansible-role-keycloak,"template:
  src: docker-compose.yml.j2
  dest: /docker-compose.yml
when: inventory_hostname == groups['integr8-docker-swarm-manager'][0]
",,29,integr8,https://old-galaxy.ansible.com/integr8/ansible-role-keycloak,data/repos/integr8/ansible-role-keycloak/tasks/main.yml,name: Interpolate Ansible variables,"name: Interpolate Ansible variables for CentOS

Answer: ansible.builtin.include_vars:.yml
when: ansible_os_family == 'RedHat'
",0.726855456829071,0.20906858327539235
1085,elasticsearch-packages,"yum: name=elasticsearch state=latest
",MIT,56,jmatt,https://old-galaxy.ansible.com/jmatt/elasticsearch-packages,data/repos/jmatt/elasticsearch-packages/tasks/redhat.yml,name: Install elasticsearch.,"name: Install elasticsearch.yml template.

Answer: template:
  src: elasticsearch.yml.j2
  dest: /etc/elasticsearch/elasticsearch.yml
  owner: root
  group: elasticsearch
  mode: 420
notify: restart elasticsearch
",0.6928811073303223,0.10050023709322059
1086,wazuh_manager,"template:
  src: ''
  dest: ''
loop: '{''Source'': ''elasticsearch.yml.j2'', ''destination'': ''{{ EsConfigPath }}/elasticsearch.yml''}{''Source'':
  ''roles.yml.j2'', ''destination'': ''{{ ESSecurityPath }}/roles.yml''}{''Source'':
  ''roles_mapping.yml.j2'', ''destination'': ''{{ ESSecurityPath }}/roles_mapping.yml''}{''Source'':
  ''internal_users.yml.j2'', ''destination'': ''{{ ESSecurityPath }}/internal_users.yml''}'
",,29,opstree_devops,https://old-galaxy.ansible.com/opstree_devops/wazuh_manager,data/repos/opstree_devops/wazuh_manager/tasks/ElasticserachAndOpendistro.yml,name: Configuration elasticsearch,"name: Configuration elasticsearch

Answer: template:
  src: elasticsearch.yml.j2
  dest: /etc/elasticsearch/elasticsearch.yml
  owner: root
  group: elasticsearch
  mode: 420
notify: restart elasticsearch
",0.7754954695701599,0.1608451387717816
1087,php7,"lineinfile: dest=/etc/php/7.0/cli/php.ini regexp='date.timezone =' line='date.timezone
  = UTC'
become: true
",MIT,28,benlipp,https://old-galaxy.ansible.com/benlipp/php7,data/repos/benlipp/php7/tasks/php-cli.yml,name: Ensure timezone is set in cli php.ini,"name: Ensure timezone is set in cli php.ini

Answer: become: true
lineinfile:
  dest: /etc/php/7.1/cli/php.ini
  regexp: date.timezone =
  line: date.timezone = Asia/Taipei
",0.8542273044586182,0.47853206010447036
1088,ansible_role_clojure_uberjar_webapp_datomic_free,"file: src=""/var/lib/datomic/datomic-free-0.9.5344"" dest=""/var/lib/datomic/runtime""
  owner=""datomic"" group=""{{ datomic_user }}"" state=link
when: not datomic_link.stat.exists
notify: restart datomic
tags:
- install
",,19,hodgiwabi,https://old-galaxy.ansible.com/hodgiwabi/ansible_role_clojure_uberjar_webapp_datomic_free,data/repos/hodgiwabi/ansible_role_clojure_uberjar_webapp_datomic_free/tasks/main.yml,name: Link datomic,"name: Link datomic to /usr/local/bin

Answer: file:
  src: /opt/ddatom/ddatom
  dest: /usr/local/bin/ddatom
  state: link
become: true
",0.780554473400116,0.20424604791507966
