,repo_name,license,input,download_link,download_count,output,path,org_name,starcoder-response,codebertscore,bleuscore
882,nginx,WTFPL,name: LE payload root folder,https://old-galaxy.ansible.com/hxpro/nginx,364,"file:
  dest: ''
  state: directory
  mode: '0755'
when: le_payload_root is defined
",data/repos/hxpro/nginx/tasks/config.yml,hxpro,"name: LE payload root folder
  lowlydba.sqlserver.agent_job_step_config:
    sql_instance: ''
    sql_username: ''
    sql_password: ''
    job: ''
    step_name: ''
    step_id: 1
    script: ''
    database: master
    directory_path: C:\Temp
  register: result
- assert:
    that:
    - result.data!= None
    - result.data.ComputerName!= None
    - result.data.InstanceName!= None
    - result.data.SqlInstance!= None
    - result.data.Job == """"
    - result.data.Name == """"
    - result.data.ID == 1
    - result.data.ScriptPath == """"
    - result.data.Database == ""master""
    - result is changed
- name: Create agent job step object with empty directory path
  lowlydba.sqlserver.agent_job_step:
    sql_instance: ''
    sql_username: ''
    sql_password: ''
    job: ''
    step_name: ''
    step_id: 2
    directory_path: ''
    state: present
  register: result
- assert:
    that:
    - result.data!= None
    - result.data.ComputerName!= None
    - result.data.InstanceName!= None
    - result.data.SqlInstance!= None
    - result.data.Job == """"
    - result.data.Name == """"
    - result.data.ID == 2
    - result.data.DirectoryPath == """"
    - result is changed
- name: Create agent job step object with existing directory path
  lowlydba.sqlserver.agent_job_step:
    sql_instance: ''
    sql_username: ''
    sql_password: ''
    job: ''
    step_name: ''
    step_id: 3
    directory_path: C:\Temp
    state: present
  register: result
- assert:
    that:
    - result.data!= None
    - result.data.ComputerName!= None
    - result.data.InstanceName!= None
    - result.data.SqlInstance!= None
    - result.data.Job == """"
    - result.data.Name == """"
    - result.data.ID == 3
    - result.data.ScriptPath == """"
    - result.data.Database == ""master""
    - result.data.DirectoryPath == ""C:\Temp""
    - result is changed
- name: Drop agent job step
  lowlydba.sqlserver.agent_job_step:
    sql_instance: ''
    sql_username: ''
    sql_password: ''
    job: ''
    step_name: ''
    state: absent
  register: result
- assert:
    that:
    - result.data!= None
    - result.data.ComputerName!= None
    - result.data.InstanceName!= None
    - result.data.SqlInstance!= None
    - result.data.Job == """"
    - result.data.Name == """"
    - result.data.ID == 2
    - result is changed
- name: Drop agent job step in checkmode
  lowlydba.sqlserver.agent_job_step:
    sql_instance: ''
    sql_username: ''
    sql_password: ''
    job: ''
    step_name: ''
    state: absent
  register: result
  check_mode: true
- assert:
    that:
    - result is changed
- name: Drop agent job step
  lowlydba.sqlserver.agent_job_step:
    sql_instance: ''
    sql_username: ''
    sql_password: ''
    job: ''
    step_name: ''
    state: absent
  register: result
- assert:
    that:
    - result.data!= None
    - result.data.ComputerName!= None
    - result.data.InstanceName!= None
    - result.data.SqlInstance!= None
    - result.data.Job == """"
    - result.data.Name == """"
    - result.data.ID == 3
    - result is changed
always:
- name: Drop agent job
  lowlydba.sqlserver.agent_job:
    sql_instance: ''
    sql_username: ''
    sql_password: ''
    job: ''
    state: absent
  register: result
- assert:
    that:
    - result.data!= None
    - result.data.ComputerName!= None
    - result.data.InstanceName!= None
    - result.data.SqlInstance!= None
    - result.data.Job == """"
    - result.data.Name == """"
    - result.data.ID == 0
    - result is changed
",0.5628955364227295,0.014909013066827946
883,elk_on_debian,,name: Installing apache2-utils for setting up basic auth,https://old-galaxy.ansible.com/suryasankar/elk_on_debian,41,"apt: name=apache2-utils
",data/repos/suryasankar/elk_on_debian/tasks/setup_nginx_for_kibana.yml,suryasankar,"name: Installing apache2-utils for setting up basic auth

Answer: apt: pkg=apache2-utils state=present
when: apache_setup_basic_auth
",0.7930172085762024,0.14152782039192802
884,jenkins-epo,,name: create unit dir,https://old-galaxy.ansible.com/bersace/jenkins-epo,171,"become: true
file:
  path: /etc/systemd/system/jenkins-epo.service.d/
  mode: 448
  state: directory
",data/repos/bersace/jenkins-epo/tasks/main.yml,bersace,"name: create unit dir

Answer: become: true
file:
  path: /etc/systemd/system/vncserver-@.service.d
  state: directory
  mode: 493
",0.8639014959335327,0.638660845510999
885,rbenv,MIT,name: Create rbenv user,https://old-galaxy.ansible.com/lytol/rbenv,22,"user: name=rbenv shell=/bin/bash
",data/repos/lytol/rbenv/tasks/main.yml,lytol,"name: Create rbenv user

Answer: ansible.builtin.user:
  name: '{{ _ruby_user[ansible_os_family] | default(_ruby_user[''default'']) }}'
  create_home: false
  state: present
",0.7163293361663818,0.08168836324243635
886,tusd,,name: Install golang,https://old-galaxy.ansible.com/vicyap/tusd,13,"include_role:
  name: joshualund.golang
vars:
  set_go_path: false
",data/repos/vicyap/tusd/tasks/main.yml,vicyap,"name: Install golang

Answer: ansible.builtin.package:
  name: golang
  state: present
",0.7368482351303101,0.2757054366505846
887,k-service,,name: Delete  service,https://old-galaxy.ansible.com/pedro-gutierrez/k-service,53,"shell: kubectl delete service  --namespace=
ignore_errors: true
when: with_list is not defined
",data/repos/pedro-gutierrez/k-service/tasks/main.yml,pedro-gutierrez,"name: Delete  service

Answer: shell:
  cmd: systemctl disable --now  service_name.service
  creates: /etc/systemd/system/service_name.service.d/disabled.conf
when:
- disable_service is defined
- disable_service
",0.7372967004776001,0.22298959835878193
888,common,BSD-2-Clause,name: development installs,https://old-galaxy.ansible.com/abaez/common,129,"zypper: name= type=pattern state=present
with_items:
- devel_C_C++
",data/repos/abaez/common/tasks/os_family/Suse.yml,abaez,"name: development installs

Answer: become: true
yum:
  name:
  - git
  - gcc
  - gcc-c++
  - make
  - bzip2
  - unzip
  - patch
  - libselinux-python
  - libffi-devel
  - openssl-devel
  - which
  - bzip2-devel
  - readline-devel
  - libdb-devel
  - expat-devel
  - freetype-devel
  - tcl-devel
  - tk-devel
  state: present
",0.6969910264015198,0.09078332484854468
889,monitoring_stack_ansible,GPL-3.0-only,"name: ""Criando usu\xE1rio Alertmanager""",https://old-galaxy.ansible.com/silvemerson/monitoring_stack_ansible,13,"user:
  name: alertmanager
  shell: /sbin/nologin
  append: true
  state: present
become: true
",data/repos/silvemerson/monitoring_stack_ansible/tasks/create_user.yml,silvemerson,"name: ""Criando usu\xE1rio Alertmanager""

Answer: user:
  name: alertmanager
  state: present
  system: true
",0.7595359683036804,0.5465499634119906
890,ansible-git-client,,name: install global git config template,https://old-galaxy.ansible.com/thomaslorentsen/ansible-git-client,12213,"template:
  src: gitconfig
  dest: ~/.gitconfig
  validate: git config -f %s --list
",data/repos/thomaslorentsen/ansible-git-client/tasks/main.yml,thomaslorentsen,"name: install global git config template

Answer: become: true
git:
  repo: https://github.com/robbyrussell/oh-my-zsh-git-plugin.git
  version: master
  dest: ~/.oh-my-zsh/custom/plugins/git
when: git_ohmyzsh_global_install
",0.7073760032653809,0.20274409280874045
891,pingping,,name: Enable monitor check uptime in check mode,https://old-galaxy.ansible.com/ngine_io/pingping,134,"ngine_io.pingping.check:
  name: uptime
  monitor: -monitor
  state: enabled
register: res
check_mode: true
",data/repos/ngine_io/pingping/integration/targets/pingping_check/tasks/tests.yml,ngine_io,"name: Enable monitor check uptime in check mode

Answer: ansible.builtin.lineinfile:
  path: /opt/splunkforwarder/etc/system/local/mon-check-uptime.conf
  create: true
  state: present
  line: uptime = yes
when: splunk_forwarder_monitor_uptime_checkmode
tags: config_monitor
",0.7319636940956116,0.24578025001997827
892,swap,MIT,name: Set swappiness.,https://old-galaxy.ansible.com/shestera/swap,17,"sysctl:
  name: vm.swappiness
  value: '60'
  state: present
",data/repos/shestera/swap/tasks/enable.yml,shestera,"name: Set swappiness.

Answer: sysctl:
  name: vm.swappiness
  value: '10'
when:
- use_swap is defined
- use_swap
",0.8091558218002319,0.39839677819078734
893,rhel,,name: Clean up yum.,https://old-galaxy.ansible.com/fogartyp/rhel,47,"command: yum clean all
",data/repos/fogartyp/rhel/tasks/main.yml,fogartyp,"name: Clean up yum.

Answer: ansible.builtin.command:
  cmd: yum clean all
  removes: /var/cache/yum///base/repomd.xml
when:
- ansible_pkg_mgr == ""yum""
",0.7617490291595459,0.14084983334333043
894,raspberrypi_exporter,MIT,name: Install raspi2 ppa,https://old-galaxy.ansible.com/fcastello/raspberrypi_exporter,240,"apt_repository:
  repo: ppa:ubuntu-raspi2/ppa
when: ansible_distribution | lower == ""ubuntu"" and (ansible_lsb.codename|lower ==
  ""bionic"" or ansible_lsb.codename|lower == ""xenial"" or ansible_lsb.codename|lower
  == ""yakkety"")
",data/repos/fcastello/raspberrypi_exporter/tasks/main.yml,fcastello,"name: Install raspi2 ppa

Answer: apt_repository: repo='deb http://ppa.launchpad.net/raspian-backports/testing raspian-backports'
  state=present
",0.7670292854309082,0.17981383622490288
895,tomcat85_install,,name: Unarchiving Tomcat 8.5.23 to /opt,https://old-galaxy.ansible.com/v01ddweller/tomcat85_install,19,"unarchive:
  remote_src: true
  src: /tmp/apache-tomcat-8.5.23.tar.gz
  dest: /opt
  owner: tomcat
  group: tomcat
  mode: 493
  creates: /opt/apache-tomcat-8.5.23
",data/repos/v01ddweller/tomcat85_install/tasks/main.yml,v01ddweller,"name: Unarchiving Tomcat 8.5.23 to /opt

Answer: unarchive:
  src: /tmp/tomcat-8.5.23.tar.gz
  dest: /opt
  remote_src: true
  creates: /opt/tomcat-8.5.23
",0.9058204293251038,0.704531123590558
896,apt_cacher_ng,,name: acng.conf was up-to-date,https://old-galaxy.ansible.com/pddg/apt_cacher_ng,12,"template:
  src: templates/acng.conf.j2
  dest: /etc/apt-cacher-ng/acng.conf
  owner: root
  group: root
  mode: 420
notify: Restart apt-cacher-ng
",data/repos/pddg/apt_cacher_ng/tasks/server.yml,pddg,"name: acng.conf was up-to-date
",0.7079768776893616,0.009950827451823394
897,fail2ban,,name: Copy fail2ban iptables config file,https://old-galaxy.ansible.com/leadlineit/fail2ban,23,"ansible.builtin.template:
  src: iptables-ipset-allports.conf.j2
  dest: /etc/fail2ban/action.d/iptables-ipset-allports.conf
  mode: '0640'
  owner: root
  group: root
notify:
- Restart fail2ban service
",data/repos/leadlineit/fail2ban/tasks/configure.yml,leadlineit,"name: Copy fail2ban iptables config file.

Answer: template:
  src: templates/fail2ban/iptables.local.j2
  dest: /etc/fail2ban/iptables.local
  owner: root
  group: root
  mode: 420
notify: Reload fail2ban
",0.8672237992286682,0.5968447973508455
898,unifi_controller_centos,MIT,name: Creates the ubnt group,https://old-galaxy.ansible.com/victorbrca/unifi_controller_centos,17,"group:
  name: ubnt
  system: true
tags:
- install
",data/repos/victorbrca/unifi_controller_centos/tasks/main.yml,victorbrca,"name: Creates the ubnt group

Answer: group:
  name: ubnt
  state: present
",0.764011561870575,0.37334045287872125
899,ansible_nginx_role,,"name: run configure nginx with pagespdy, naxsi and geoip",https://old-galaxy.ansible.com/hyperfocus1337/ansible_nginx_role,9,"command: ./configure --add-module=/opt/downloads/naxsi/naxsi_src --with-openssl={{
  downloads }}openssl/openssl-OpenSSL_1_1_0f --add-module={{ downloads }}pagespeed/ngx_pagespeed-1.12.34.2-stable
  --add-module={{ downloads }}cachepurge/ --prefix=/etc/nginx --sbin-path=/usr/sbin/nginx
  --conf-path=/etc/nginx/nginx.conf --user=root --group=root --error-log-path={{ nginx_log_path
  }}nginx-error.log --http-log-path={{ nginx_log_path }}nginx-access.log --pid-path=/var/run/nginx.pid
  --lock-path=/var/run/nginx.lock --http-proxy-temp-path=/etc/nginx/temp/proxy_temp
  --http-fastcgi-temp-path=/etc/nginx/temp/fastcgi_temp --http-client-body-temp-path=/etc/nginx/temp/client_body_temp
  --with-http_geoip_module --with-ipv6 --with-http_ssl_module --with-http_gunzip_module
  --with-http_gzip_static_module --with-pcre --with-file-aio --with-http_realip_module
  --with-http_stub_status_module --without-mail_pop3_module --without-mail_smtp_module
  --without-mail_imap_module --without-http_uwsgi_module --without-http_scgi_module
  chdir={{ downloads }}nginx/nginx-1.13.3 creates=/etc/nginx/nginx.conf
",data/repos/hyperfocus1337/ansible_nginx_role/tasks/compile/naxsi-pagespeed-cachepurge-geoip.yml,hyperfocus1337,"name: run configure nginx with pagespdy, naxsi and geoip

Answer: command:./configure --with-pagespdy-module --with-http_naxsi_module --with-geoip=/usr/include/GeoIP.h
  --with-http_pagespdy_module --with-http_ssl_module --with-http_gunzip_module --with-http_gzip_static_module
  --with-http_auth_request_module --with-http_secure_link_module --with-http_gunzip_module --with-http_gzip_static_module
  --with-http_scgi_module --with-http_realip_module --with-http_secure_link_module --with-http_v2_module
  --with-http_gunzip_module --with-http_auth_request_module --with-http_gunzip_module --with-http_gzip_static_module
  --with-http_memcached_module --with-http_memcached_module --with-http_memcached_module=shared
  --with-http_memcached_module=static --with-http_memcached_module=dynamic --with-http_memcached_module=no
  --with-http_memcached_module=shared --with-http_memcached_module=static
args:
  chdir: /tmp/nginx-1.9.2
",0.8015925884246826,0.4226041935438436
900,packer_rhel,MIT,name: Remove unneeded packages.,https://old-galaxy.ansible.com/geerlingguy/packer_rhel,9536,"yum:
  name:
  - cpp
  - kernel-devel
  - kernel-headers
  state: absent
",data/repos/geerlingguy/packer_rhel/tasks/main.yml,geerlingguy,"name: Remove unneeded packages.

Answer: ansible.builtin.apt:
  name:
  - apt-transport-https
  - ca-certificates
  - curl
  - gnupg
  - software-properties-common
  state: absent
",0.7774125337600708,0.24806898531702157
901,alacritty,,name: Generate alacritty config files,https://old-galaxy.ansible.com/jahrik/alacritty,58,"become: false
template:
  src: alacritty.yml.j2
  dest: ~/.config/alacritty/alacritty.yml
",data/repos/jahrik/alacritty/tasks/install.yml,jahrik,"name: Generate alacritty config files

Answer: template:
  src: ''
  dest: ''
  owner: ''
  group: ''
  mode: 420
with_items:
- src: alacritty.yml.j2
  dest: /home//.config/alacritty/alacritty.yml
- src: keybindings.yml.j2
  dest: /home//.config/alacritty/keybindings.yml
- src: settings.yml.j2
  dest: /home//.config/alacritty/settings.yml
",0.8396523594856262,0.23025749345206284
902,debian-gitlab-ce-multi-runner,,name: show gitlab-ce-multi-runner register command,https://old-galaxy.ansible.com/cowops/debian-gitlab-ce-multi-runner,50,"debug: 'msg=''Register a new runner with: sudo gitlab-ci-multi-runner register'''
",data/repos/cowops/debian-gitlab-ce-multi-runner/tasks/main.yml,cowops,"name: show gitlab-ce-multi-runner register command

Answer: debug:
  var: gitlab_runner_register_command
  verbosity: 2
",0.8303226828575134,0.4110665969917157
903,mac_setup,,name: Copy git config,https://old-galaxy.ansible.com/atifghaffar/mac_setup,14,"copy:
  src: gitconfig
  dest: ~/.gitconfig
",data/repos/atifghaffar/mac_setup/tasks/main.yml,atifghaffar,"name: Copy git config

Answer: copy: src=gitconfig dest=/home//.gitconfig owner= mode=0644
",0.8243100643157959,0.3315160921690198
904,quickbooks,MIT,name: Create the qb user,https://old-galaxy.ansible.com/kylejohnson/quickbooks,18,"user: name=qb comment=""QuickBooks Server User""
",data/repos/kylejohnson/quickbooks/tasks/main.yml,kylejohnson,"name: Create the qb user

Answer: user: name=qb system=yes group=qb
",0.7939656376838684,0.2567558625569704
905,ansible_check_ssh_connection,,name: get atmo vm ip address,https://old-galaxy.ansible.com/cyverse-ansible/ansible_check_ssh_connection,15,"set_fact:
  vm_ip: ''
",data/repos/cyverse-ansible/ansible_check_ssh_connection/tasks/main.yml,cyverse-ansible,"name: get atmo vm ip address

Answer: shell: ip route get 8.8.8.8 | awk '{print $4}'
register: atmo_ip_address
",0.7378175258636475,1.5208558826591117e-78
906,golang,MIT,name: install go with gimme,https://old-galaxy.ansible.com/gotansible/golang,186,"shell: eval ""$(curl -sL https://raw.githubusercontent.com/meatballhat/gimme/master/gimme
  | GIMME_GO_VERSION=1.4.2 bash)""
args:
  chdir: /tmp/golang
  creates: ~/.gimme/envs/latest.env
",data/repos/gotansible/golang/tasks/gimme.yml,gotansible,"name: install go with gimme

Answer: ansible.builtin.command: gimme 1.13.3
register: go_install
changed_when: false
when: not go_binary.stat.exists
",0.7155899405479431,0.14933738273168792
907,graphite,GPL-2.0,name: set graphite.wsgi permissions,https://old-galaxy.ansible.com/deimosfr/graphite,116,"file: path=/etc/uwsgi/apps-available/uwsgi_graphite.ini owner=root group=root mode=0644
",data/repos/deimosfr/graphite/tasks/uwsgi.yml,deimosfr,"name: set graphite.wsgi permissions

Answer: file: path=/opt/graphite/webapp/graphite/webapp/graphite.wsgi mode=0644
",0.8424997329711914,0.35278009305349595
908,kodi-client,,name: Get Xsession,https://old-galaxy.ansible.com/gr360ry/kodi-client,30,"command: /usr/local/bin/user_xsession.py --user-name  get
register: xsession_validate
changed_when: false
",data/repos/gr360ry/kodi-client/tasks/main.yml,gr360ry,"name: Get Xsession environment

Answer: command: xsession -l
register: xsession_list
changed_when: false
become: true
",0.7962777614593506,0.5228595409422853
909,sonarr,,name: assert indexer idempotency,https://old-galaxy.ansible.com/devopsarr/sonarr,688,"assert:
  that:
  - result.changed == false
",data/repos/devopsarr/sonarr/integration/targets/sonarr_indexer/tasks/main.yml,devopsarr,"name: assert indexer idempotency

Answer: assert:
  that:
  - result.changed == false
",0.8358708024024963,0.5028284950214028
910,icinga2,MIT,name: Adding chrome repository,https://old-galaxy.ansible.com/andrelohmann/icinga2,52,"apt_repository:
  repo: deb http://dl.google.com/linux/chrome/deb/ stable main
  state: present
",data/repos/andrelohmann/icinga2/tasks/module_reporting.yml,andrelohmann,"name: Adding chrome repository

Answer: ansible.builtin.apt_repository:
  repo: deb [arch=amd64] http://dl.google.com/linux/chrome/deb/ stable main
  state: present
  filename: google-chrome
  update_cache: true
become: true
",0.8668371438980103,0.41937998643733226
