,output,path,repo_name,download_count,input,download_link,license,org_name,starcoder-response,codebertscore,bleuscore
1070,"debug:
  msg: ''
",data/repos/mtze/docker_swap_grub/tasks/main.yml,docker_swap_grub,462,name: Configuration present?,https://old-galaxy.ansible.com/mtze/docker_swap_grub,,mtze,"name: Configuration present?

Answer: ansible.builtin.stat:
  path: /etc/haproxy/conf.d/02-base.cfg
register: haproxy_config_file
",0.6203858852386475,0.027235548528546944
1071,"include_tasks: install-compose.yml
when: docker_install_compose
",data/repos/exzeo/docker/tasks/install.yml,docker,140,name: Install docker-compose,https://old-galaxy.ansible.com/exzeo/docker,MIT,exzeo,"name: Install docker-compose

Answer: ansible.builtin.get_url:
  url: https://github.com/docker/compose/releases/download/v2.2.2/docker-compose-Linux-x86_64
  dest: /usr/local/bin/docker-compose
  mode: 493
become: true
",0.7369309067726135,0.13767961777627316
1072,"file: path=/usr/local/bin/rbenv src=/usr/local/rbenv/bin/rbenv state=link
",data/repos/chojayr/racktables-propel/tasks/rbenv.yml,racktables-propel,24,name: rbenv | add rbenv to path,https://old-galaxy.ansible.com/chojayr/racktables-propel,,chojayr,"name: rbenv | add rbenv to path

Answer: become: true
become_user: ''
lineinfile:
  dest: ~/.bashrc
  line: rbenv global {{ rbenv_ruby_versions[0] }} && rbenv rehash
  regexp: ^rbenv global
  create: true
with_items: '{''name'': ''ruby-2.3.1'', ''ruby_binary'': ''rbenv-default/2.3.1'',
  ''versions'': ''*''}'
",0.7289949655532837,0.0894494931134903
1073,"ansible.builtin.timezone: name=Europe/Moscow
when: ansible_service_mgr == ""systemd""
notify: restart timesyncd
tags: timedatectl
",data/repos/jtprogru/configure_timesyncd/tasks/main.yml,configure_timesyncd,8040,name: Set timezone,https://old-galaxy.ansible.com/jtprogru/configure_timesyncd,,jtprogru,"name: Set timezone

Answer: community.general.timezone:
  name: Etc/UTC
",0.7501532435417175,0.15614768038059065
1074,"copy:
  src: ''
  dest: ''
  mode: '0644'
loop:
- source: NetworkManager.conf
  target: /etc/NetworkManager/NetworkManager.conf
- source: system-connection-default
  target: /etc/NetworkManager/system-connections/default
loop_control:
  loop_var: networkmanager_file
  label: ''
notify:
- restart networkmanager
",data/repos/jhampson_dbre/home_assistant_supervised/tasks/main.yml,home_assistant_supervised,58,name: Create config for NetworkManager,https://old-galaxy.ansible.com/jhampson_dbre/home_assistant_supervised,MIT,jhampson_dbre,"name: Create config for NetworkManager

Answer: copy:
  src: networkmanager.conf
  dest: /etc/NetworkManager/NetworkManager.conf
  owner: root
  group: root
  mode: 420
become: true
when: network_manager_config.stat.exists
notify: Restart network manager
",0.8191870450973511,0.5252969218890549
1075,"stat:
  path: /opt/hashicorp/terraform/0.11.0
register: terraform_current
changed_when: false
check_mode: false
tags:
- install
- purge_old
- cleanup
- terraform
",data/repos/mauromedda/ansible_role_terraform/tasks/prelim.yml,ansible_role_terraform,321,name: PRELIM | Check the current terraform version,https://old-galaxy.ansible.com/mauromedda/ansible_role_terraform,BSD-2-Clause,mauromedda,"name: PRELIM | Check the current terraform version

Answer: command: terraform version
register: current_terraform_version
changed_when: false
ignore_errors: true
",0.7716560363769531,0.46072458877699896
1076,"command: openssl x509 -req -days 365 -sha256 -in {{ dds_system_tmp }}/ansible_dds/server.csr
  -CA {{ dds_system_tmp }}/ansible_dds/ca.pem -CAkey {{ dds_system_tmp }}/ansible_dds/ca-key.pem
  -CAcreateserial -out {{ dds_system_tmp }}/ansible_dds/server-cert.pem -extfile {{
  dds_system_tmp }}/ansible_dds/extfile.cnf -passin file:{{ dds_temp_path }}/passphrase.txt
",data/repos/alexinthesky/secure-docker-daemon/tasks/generate_server_certs.yml,secure-docker-daemon,1088,name: Create the server certificate,https://old-galaxy.ansible.com/alexinthesky/secure-docker-daemon,,alexinthesky,"name: Create the server certificate

Answer: command: openssl req -new -nodes -x509 -subj ""/C=DE/ST=NRW/L=Cologne/O=Org/CN={{ ansible_fqdn
  }}"" -days 3650 -keyout /etc/pki/docker/server_key.pem -out /etc/pki/docker/server_cert.pem
  -extensions v3_ca
args:
  creates: /etc/pki/docker/server_cert.pem
notify:
- Docker daemon restart and systemd reload
",0.7841292023658752,0.32620106134218213
1077,"shell: kubeadm init --pod-network-cidr=10.240.0.0/16 --ignore-preflight-errors=NumCPU
  --ignore-preflight-errors=Mem --ignore-preflight-errors=FileContent--proc-sys-net-bridge-bridge-nf-call-iptables
ignore_errors: true
",data/repos/emxkd/k8s_cluster_collection/k8s_master/tasks/main.yml,k8s_cluster_collection,27,name: Initializing mAaster,https://old-galaxy.ansible.com/emxkd/k8s_cluster_collection,,emxkd,"name: Initializing mAaster.
  ansible.builtin.debug:
    msg: ''
  when:
  - item.name is undefined
  - item.state is defined
  - item.state == ""present""
",0.6339213848114014,0.0503456352750132
1078,"get_url:
  url: https://download.docker.com/linux/centos/docker-ce.repo
  dest: /etc/yum.repos.d/docker-ce.repo
  mode: 420
",data/repos/dmitriy_devops_trainee/docker_role/tasks/main.yml,docker_role,14,name: Configure docker-ce repository,https://old-galaxy.ansible.com/dmitriy_devops_trainee/docker_role,,dmitriy_devops_trainee,"name: Configure docker-ce repository

Answer: ansible.builtin.get_url:
  url: https://download.docker.com/linux/{{ ansible_facts['distribution'] | lower
    }}/gpg
  dest: /etc/apt/trusted.gpg.d/docker-ce.asc
  mode: '0644'
  force: true
",0.8312438726425171,0.4083481908624675
1079,"assert:
  that:
  - output.changed
",data/repos/paultaiton/azcollection/integration/targets/azure_rm_registrationdefinition/tasks/main.yml,azcollection,1599,name: Assert creating registration definition,https://old-galaxy.ansible.com/paultaiton/azcollection,,paultaiton,"name: Assert creating registration definition

Answer: assert:
  that:
  - not output.changed
",0.8151509165763855,0.35346347527647476
1080,"osx_defaults:
  domain: com.apple.dashboard
  key: devmode
  type: bool
  value: ''
when: Dashboard_DevMode is defined
",data/repos/andras_tim/ansible-role-osx-defaults/tasks/dashboard.yml,ansible-role-osx-defaults,35,name: Dashboard - Enable Dashboard dev mode (allows keeping widgets on the desktop),https://old-galaxy.ansible.com/andras_tim/ansible-role-osx-defaults,BSD-2-Clause,andras_tim,"name: Dashboard - Enable Dashboard dev mode (allows keeping widgets on the desktop)

Answer: file:
  path: /opt/graphite/webapp/graphite/static/graphite/enabled_for_dev_mode
  state: link
  src: /opt/graphite/webapp/graphite/static/graphite/enabled_for_prod_mode
when: graphite_enable_dev_mode
",0.7247554659843445,0.1717028997877683
1081,"apt_repository: repo='ppa:chris-lea/node.js'
",data/repos/northerner/nodejs/tasks/main.yml,nodejs,75,name: add chris lea repo,https://old-galaxy.ansible.com/northerner/nodejs,,northerner,"name: add chris lea repo

Answer: apt_repository: repo='deb http://ppa.launchpad.net/chris-lea/node.js/ubuntu trusty
  main' update_cache=yes state=present
become: true
",0.8290938138961792,0.22686539412160103
1082,"yum:
  name:
  - java-17-openjdk-devel
  - java-latest-openjdk-devel
  state: present
when: ansible_os_family == ""RedHat"" and ansible_distribution_major_version == ""8""
become: true
",data/repos/lfit/java-install/tasks/RedHat.yml,java-install,7955,"name: Install OpenJDK 17, latest",https://old-galaxy.ansible.com/lfit/java-install,,lfit,"name: Install OpenJDK 17, latest security patches and extras

Answer: apt:
  name:
  - openjdk-17-jdk
  - openjdk-17-jdk-headless
  - openjdk-17-jdk-old
  - openjdk-17-jdk-security-patch
  - openjdk-17-jre
  - openjdk-17-jre-headless
  - openjdk-17-jre-old
  - openjdk-17-src
  state: present
  update_cache: 'yes'
become: true
when:
- ansible_os_family == ""Debian""
- ansible_distribution_major_version == ""11"" or ansible_distribution_version == ""20.04""
  or ansible_distribution_version == ""18.04""
",0.8244197964668274,0.281195013118301
1083,"template:
  src: resolv.conf.j2
  dest: /etc/resolv.conf
  attributes: i
",data/repos/net2grid/resolver/tasks/main.yml,resolver,147,name: Create resolv.conf,https://old-galaxy.ansible.com/net2grid/resolver,,net2grid,"name: Create resolv.conf

Answer: ansible.builtin.template:
  src: resolv.conf.j2
  dest: /etc/resolv.conf
  mode: '0644'
become: true
",0.8664247989654541,0.46910102816722976
1084,"template:
  src: docker-compose.yml.j2
  dest: /docker-compose.yml
when: inventory_hostname == groups['integr8-docker-swarm-manager'][0]
",data/repos/integr8/ansible-role-keycloak/tasks/main.yml,ansible-role-keycloak,29,name: Interpolate Ansible variables,https://old-galaxy.ansible.com/integr8/ansible-role-keycloak,,integr8,"name: Interpolate Ansible variables for Debian

Answer: ansible.builtin.include_vars: debian.yml
when: ansible_os_family == ""Debian""
",0.7335784435272217,0.20942606257760574
1085,"yum: name=elasticsearch state=latest
",data/repos/jmatt/elasticsearch-packages/tasks/redhat.yml,elasticsearch-packages,56,name: Install elasticsearch.,https://old-galaxy.ansible.com/jmatt/elasticsearch-packages,MIT,jmatt,"name: Install elasticsearch.yml

Answer: template:
  src: elasticsearch.yml.j2
  dest: /etc/elasticsearch/elasticsearch.yml
  owner: root
  group: elasticsearch
  mode: 420
notify: restart elasticsearch
",0.6961773633956909,0.10301477654669389
1086,"template:
  src: ''
  dest: ''
loop: '{''Source'': ''elasticsearch.yml.j2'', ''destination'': ''{{ EsConfigPath }}/elasticsearch.yml''}{''Source'':
  ''roles.yml.j2'', ''destination'': ''{{ ESSecurityPath }}/roles.yml''}{''Source'':
  ''roles_mapping.yml.j2'', ''destination'': ''{{ ESSecurityPath }}/roles_mapping.yml''}{''Source'':
  ''internal_users.yml.j2'', ''destination'': ''{{ ESSecurityPath }}/internal_users.yml''}'
",data/repos/opstree_devops/wazuh_manager/tasks/ElasticserachAndOpendistro.yml,wazuh_manager,29,name: Configuration elasticsearch,https://old-galaxy.ansible.com/opstree_devops/wazuh_manager,,opstree_devops,"name: Configuration elasticsearch
  template:
    src: elasticsearch.yml.j2
    dest: /etc/elasticsearch/elasticsearch.yml
    owner: root
    group: elasticsearch
    mode: 420
  notify:
  - Restart elasticsearch
",0.7700260281562805,0.16799630797898496
1087,"lineinfile: dest=/etc/php/7.0/cli/php.ini regexp='date.timezone =' line='date.timezone
  = UTC'
become: true
",data/repos/benlipp/php7/tasks/php-cli.yml,php7,28,name: Ensure timezone is set in cli php.ini,https://old-galaxy.ansible.com/benlipp/php7,MIT,benlipp,"name: Ensure timezone is set in cli php.ini

Answer: become: true
lineinfile:
  dest: /etc/php/7.1/cli/php.ini
  regexp: date.timezone =
  line: date.timezone = Europe/Zurich
",0.8456132411956787,0.47181657470813637
1088,"file: src=""/var/lib/datomic/datomic-free-0.9.5344"" dest=""/var/lib/datomic/runtime""
  owner=""datomic"" group=""{{ datomic_user }}"" state=link
when: not datomic_link.stat.exists
notify: restart datomic
tags:
- install
",data/repos/hodgiwabi/ansible_role_clojure_uberjar_webapp_datomic_free/tasks/main.yml,ansible_role_clojure_uberjar_webapp_datomic_free,19,name: Link datomic,https://old-galaxy.ansible.com/hodgiwabi/ansible_role_clojure_uberjar_webapp_datomic_free,,hodgiwabi,"name: Link datomic to /usr/local/bin

Answer: file:
  src: /opt/datomic/datomic-0.10.0/bin/datomic
  dest: /usr/local/bin/datomic
  state: link
",0.8217713832855225,0.2939606483008888
1089,"include_vars: system.yml
",data/repos/aeriscloud/rvm/tasks/main.yml,rvm,387,name: include install type vars,https://old-galaxy.ansible.com/aeriscloud/rvm,MIT,aeriscloud,"name: include install type vars

Answer: include_vars: system.yml
",0.8415793180465698,0.36398290588868365
1090,"shell: rpmbuild -bs --with baseonly --without debuginfo --target x86_64 {{ rpmbuild_dir
  }}/SOURCES/kernel.spec
args:
  creates: '{{ ansible_user_dir }}/rpmbuild/RPMS/x86_64/kernel-4.19.21-300.fc28.x86_64.rpm'
register: rpmbuild_output
",data/repos/ekultails/ansible_role_fedora_kernel_lts/tasks/main.yml,ansible_role_fedora_kernel_lts,16,name: Building the Linux kernel RPM,https://old-galaxy.ansible.com/ekultails/ansible_role_fedora_kernel_lts,GPL-3.0-only,ekultails,"name: Building the Linux kernel RPM

Answer: command: make -j ARCH=
args:
  chdir: /usr/src/ixgbevf-2.16.4
  creates: /usr/src/ixgbevf-2.16.4/build/ixgbevf
",0.7471601366996765,0.18215474573628596
1091,"service:
  name: docker
  state: restarted
",data/repos/dracarys0511/k8s_master/tasks/main.yml,k8s_master,15,name: Restarting docker,https://old-galaxy.ansible.com/dracarys0511/k8s_master,,dracarys0511,"name: Restarting docker

Answer: shell: docker-compose down && docker-compose up -d
args:
  chdir: /opt/mailcow-dockerized
when: ansible_distribution == ""Debian"" and ansible_distribution_release == ""buster""
",0.6804848909378052,0.11243729473640991
1092,"shell: cat /home/vagrant/.vbox_version
register: virtualbox_version
",data/repos/fogartyp/packer-rhel-master/tasks/virtualbox.yml,packer-rhel-master,25,name: Get VirtualBox version.,https://old-galaxy.ansible.com/fogartyp/packer-rhel-master,,fogartyp,"name: Get VirtualBox version.

Answer: command: cat /home/vagrant/.vbox_version
changed_when: false
register: virtualbox_version
",0.9024260640144348,0.4873754958266154
1093,"yum: name= state=present
become: true
become_user: root
with_items:
- zlib-devel
- wget
- sed
- python-devel
- ftp
- java
- mercurial
- git
",data/repos/coadunate/devtools/tasks/redhat-main.yml,devtools,241,name: Ensure that the required packages are present,https://old-galaxy.ansible.com/coadunate/devtools,,coadunate,"name: Ensure that the required packages are present

Answer: apt:
  name: ''
  state: present
with_items:
- python-pip
",0.7590171098709106,0.35036666465362104
1094,"when: checkForKnownHostsEntry.rc == 1
changed_when: checkForKnownHostsEntry.rc == 1
set_fact:
  ansible_ssh_common_args: -o StrictHostKeyChecking=no
",data/repos/insanity54/base/tasks/main.yml,base,20,name: Add  to SSH known hosts automatically,https://old-galaxy.ansible.com/insanity54/base,,insanity54,"name: Add  to SSH known hosts automatically if it is a new host

Answer: lineinfile:
  dest: /root/.ssh/known_hosts
  line: ''
  regexp: ^

 ",0.6535801887512207,0.14466007212113657
1095,"uri:
  url: '{{ grafana_setup_protocol }}://{{ grafana_setup_host }}:{{ grafana_setup_port
    }}/api/orgs//users'
  method: POST
  user: admin
  password: admin
  body: '{ ""loginOrEmail"":"""", ""role"": """"}'
  force_basic_auth: true
  body_format: json
ignore_errors: true
",data/repos/solutiondrive/grafana/tasks/configure-organisations.yml,grafana,313,name: Add Users to Organisations.,https://old-galaxy.ansible.com/solutiondrive/grafana,,solutiondrive,"name: Add Users to Organisations.

Answer: command: /usr/sbin/usermod -a -G organisations ''
become: true
with_items: ''
",0.6666579842567444,0.06922593842078513
1096,"apt:
  name: binutils
tags:
- efs-utils
",data/repos/rhythmictech/ansible_role_efs_utils/tasks/setup-Debian.yml,ansible_role_efs_utils,1799,name: ensure binutils is installed,https://old-galaxy.ansible.com/rhythmictech/ansible_role_efs_utils,MIT,rhythmictech,"name: ensure binutils is installed

Answer: package: name=binutils state=present
become: true
",0.7414100766181946,0.2090804256255495
1097,"pip:
  name: ''
  state: latest
with_items:
- paramiko
- PyYAML
- Jinja2
- httplib2
- simplejson
- six
- redis
- boto
- pycrypto
",data/repos/tallannder/ansible/tasks/Ubuntu-14.yml,ansible,25,name: Ubuntu-14 | pip - Install Packages,https://old-galaxy.ansible.com/tallannder/ansible,MIT,tallannder,"name: Ubuntu-14 | pip - Install Packages

Answer: ansible.builtin.pip:
  executable: /usr/bin/pip{{ __pip_executable_suffix if __pip_executable_suffix
  else __pip_executable_prefix }}
  state: present
  name: ''
",0.6774497628211975,0.1719218411533239
1098,"yum: name= state=latest
with_items:
- openstack-neutron
- openstack-neutron-ml2
- openstack-neutron-openvswitch
- python-neutronclient
",data/repos/lip-computing/os-controller/tasks/neutron.yml,os-controller,39,name: Install OpenStack neutron packages.,https://old-galaxy.ansible.com/lip-computing/os-controller,GPL-3.0-only,lip-computing,"name: Install OpenStack neutron packages.

Answer: apt:
  name: ''
  state: present
  update_cache: true
with_items:
- neutron
",0.7493929862976074,0.3778111561275171
