,license,org_name,download_count,input,repo_name,path,output,download_link,starcoder-response,codebertscore,bleuscore
1476,,andrelohmann,999,name: download nginx-prometheus-exporter,prometheus_nginx_exporter,data/repos/andrelohmann/prometheus_nginx_exporter/tasks/main.yml,"get_url:
  url: https://github.com/nginxinc/nginx-prometheus-exporter/releases/download/v/nginx-prometheus-exporter__linux_amd64.tar.gz
  owner: root
  group: root
  dest: /root/nginx-prometheus-exporter--linux-amd64.tar.gz
  mode: 493
",https://old-galaxy.ansible.com/andrelohmann/prometheus_nginx_exporter,"name: download nginx-prometheus-exporter

Answer: get_url:
  url: https://github.com/nginxinc/nginx-prometheus-exporter/releases/download/v{{
    nginx_exporter_version }}/{{ nginx_exporter_signature }}
  dest: /nginx-prometheus-exporter-{{ nginx_exporter_version }}-{{ nginx_exporter_platform_suffix
    }}.tar.gz
  checksum: sha256:27777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777",0.6503718495368958,0.13740747317327254
1477,Apache-2.0-Short,idealista,12,name: LIBGEOS | Run make install,libgeos_role,data/repos/idealista/libgeos_role/tasks/install.yml,"command:
  cmd: make install
  chdir: /usr/src/libgeos/{{ libgeos_release_name }}/geos-{{ libgeos_version }}
when: libgeos_force_reinstall or libgeos_check is failed or libgeos_version not in
  libgeos_check.stdout
changed_when: false
check_mode: false
notify: ldconfig
tags:
- libgeos_install
",https://old-galaxy.ansible.com/idealista/libgeos_role,"name: LIBGEOS | Run make install

Answer: command: make install chdir=/tmp/libgeos-2.13.1
become: true
",0.7934582829475403,0.0788625199409539
1478,,s2ansible,10,name: Write rules,iptables,data/repos/s2ansible/iptables/tasks/el7.yml,"template:
  src: iptables.j2
  dest: /etc/sysconfig/iptables
  owner: root
  group: root
  mode: 420
notify: restart_iptables_systemd
",https://old-galaxy.ansible.com/s2ansible/iptables,"name: Write rules

Answer: ansible.builtin.template:
  src: firewall.j2
  dest: /etc/firewall.conf
  owner: root
  group: root
  mode: '0644'
notify:
- Firewall restart
",0.8364501595497131,0.5370212746861772
1479,MIT,dockpack,386,name: Set git,base_git,data/repos/dockpack/base_git/tasks/main.yml,"set_fact:
  base_git: rh-git218
when:
- ansible_os_family == 'RedHat'
- ansible_distribution_major_version|int == 7
- collections_enabled|bool
tags:
- git
- base_git
- test
",https://old-galaxy.ansible.com/dockpack/base_git,"name: Set git_config_user_name

Answer: set_fact:
  git_config_user_name: ''
when: git_config_user_name is not defined
",0.6992183327674866,0.16962398430169545
1480,MIT,andrewrothstein,39,name: install dnsmasq,dnsmasq-vagrant-cluster,data/repos/andrewrothstein/dnsmasq-vagrant-cluster/tasks/main.yml,"package: name=dnsmasq state=present
",https://old-galaxy.ansible.com/andrewrothstein/dnsmasq-vagrant-cluster,"name: install dnsmasq

Answer: ansible.builtin.package:
  name: '{{ _dnsmasq_packages[ansible_os_family] | default(_dnsmasq_packages[''default''])
    }}'
  state: present
",0.8156833052635193,0.15474206906043192
1481,MIT,cloud3rsio,357,name: Enabled epel,yumrepo_epel,data/repos/cloud3rsio/yumrepo_epel/tasks/main.yml,"command: yum-config-manager --enable epel
when: ansible_distribution == ""CentOS"" and ansible_distribution_major_version == ""8""
  and epel_status_2.rc != 0
",https://old-galaxy.ansible.com/cloud3rsio/yumrepo_epel,name: Enabled epel-testing-testing-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing-next-epel-next-testing,0.5626476407051086,0.006390729091914219
1482,GPL-3.0-only,serverfriendsorg,17,name: Install apt repository key,liveconfig,data/repos/serverfriendsorg/liveconfig/tasks/config_Ubuntu.yml,"apt_key:
  url: https://www.liveconfig.com/liveconfig.key
  state: present
",https://old-galaxy.ansible.com/serverfriendsorg/liveconfig,"name: Install apt repository key

Answer: apt_key:
  url: https://packages.microsoft.com/keys/microsoft.asc
  state: present
",0.8370600938796997,0.3910396925325405
1483,,wolfeidau,20,name: Allow tcp traffic,gophermq-stack,data/repos/wolfeidau/gophermq-stack/tasks/main.yml,"ufw: rule=allow port= proto=tcp
with_items: ufw_open_tcp_ports
",https://old-galaxy.ansible.com/wolfeidau/gophermq-stack,"name: Allow tcp traffic on port 8080

Answer: firewalld:
  port: 8080/tcp
  permanent: true
  state: enabled
when: ansible_distribution == ""CentOS""
",0.7294624447822571,0.12399269365761839
1484,,dmitriy_devops_trainee,19,name: Log into DockerHub,web_app_role,data/repos/dmitriy_devops_trainee/web_app_role/tasks/main.yml,"docker_login:
  username: dimitrii89
  password: vdk69346934
",https://old-galaxy.ansible.com/dmitriy_devops_trainee/web_app_role,"name: Log into DockerHub

Answer: docker_login:
  username: ''
  password: ''
",0.7617926001548767,0.4935578819979932
1485,,j1ngk3,19,name: copy ldap certificate keys to ldap certs folder,domain_controller_slapd,data/repos/j1ngk3/domain_controller_slapd/tasks/install_certificates.yml,"copy:
  src: /opt/ansible/certificates/private/
  dest: /etc/ldap/certs/{{ dc_org }}.{{ dc_suffix }}/
loop:
- '{{ dc_tld }}.key'
",https://old-galaxy.ansible.com/j1ngk3/domain_controller_slapd,"name: copy ldap certificate keys to ldap certs folder

Answer: copy:
  src: ''
  dest: /etc/openldap/certs/
  owner: root
  group: root
  mode: 420
with_items:
- ca.crt
- ca.key
- ldap.crt
- ldap.key
",0.8119657039642334,0.29726384941937567
1486,,geometrylabs,1165,name: create personalization service file,polkadot_library,data/repos/geometrylabs/polkadot_library/tasks/envoy-personalization.yml,"template:
  src: envoy_personalization.service.j2
  dest: /etc/systemd/system/kusama_envoy_personalization.service
  owner: root
  group: root
  mode: 384
",https://old-galaxy.ansible.com/geometrylabs/polkadot_library,"name: create personalization service file

Answer: template:
  src: personalization.service.j2
  dest: /etc/systemd/system/personalization.service
  owner: root
  group: root
  mode: 420
notify:
- restart personalization
",0.8876548409461975,0.5966423484122705
1487,,alexberryman,9,name: Install prerequisites,lgsm,data/repos/alexberryman/lgsm/tasks/install_lgsm.yml,"ansible.builtin.package:
  name: epel-releasecurlwgettarbzip2gzipunziputil-linuxfilepython3binutilsbcjqtmuxglibc.i686libstdc++libstdc++.i686nmap-ncat
  state: present
",https://old-galaxy.ansible.com/alexberryman/lgsm,"name: Install prerequisites

Answer: ansible.builtin.package:
  name: '{{ _jenkins_prerequisites[ansible_os_family] | default(_jenkins_prerequisites[''default''])
    }}'
  state: present
",0.7176018953323364,0.32789875828369164
1488,,gchiesa,124,name: Docker network daemon configuration,docker,data/repos/gchiesa/docker/tasks/docker.yml,"copy: src=docker-network dest=/etc/sysconfig/docker-network
",https://old-galaxy.ansible.com/gchiesa/docker,"name: Docker network daemon configuration

Answer: become: true
template:
  src: daemon.json.j2
  dest: /etc/docker/daemon.json
  owner: root
  group: root
  mode: 420
notify: restart docker daemon
",0.7581385970115662,0.1709367214201486
1489,AGPL-3.0-only,r_pufky,12,name: restore | set ownership,lidarr,data/repos/r_pufky/lidarr/tasks/restore.yml,"ansible.builtin.command: chown -R media:media /var/lib/lidarr-config
args:
  warn: false
changed_when: false
",https://old-galaxy.ansible.com/r_pufky/lidarr,"name: restore | set ownership

Answer: file:
  path: ''
  owner: ''
  group: ''
  recurse: true
become: true
",0.6680993437767029,0.08253256708700647
1490,,zenoamaro,84,name: Add official APT repository,rethinkdb,data/repos/zenoamaro/rethinkdb/tasks/install.yml,"when: ansible_os_family == 'Debian'
sudo: true
register: _repo
apt_repository:
  repo: deb http://download.rethinkdb.com/apt  main
tags:
- deps
- db
- rethinkdb
",https://old-galaxy.ansible.com/zenoamaro/rethinkdb,"name: Add official APT repository

Answer: apt_repository:
  repo: deb http://apt.newrelic.com/debian/ newrelic non-free
  state: present
  update_cache: true
",0.7799875736236572,0.4306820113499707
1491,MIT,revenni,34,name: install sysdig | sysdig repo,falco,data/repos/revenni/falco/tasks/install_sysdig.yml,"apt_repository:
  repo: deb https://download.sysdig.com/stable/deb stable-$(ARCH)/
  state: present
  filename: draios
",https://old-galaxy.ansible.com/revenni/falco,"name: install sysdig | sysdig repo

Answer: become: true
yum:
  name: https://download.draios.com/stable/sysdig-{{ sysdig_version }}-1.el{{ ansible_distribution_major_version
    }}.noarch.rpm
  state: present
",0.8023802042007446,0.3450336906852939
1492,MIT,twistedgrim,13,name: restart ssm agent,ssm-raspi-ansible,data/repos/twistedgrim/ssm-raspi-ansible/tasks/main.yml,"become: true
become_user: root
service:
  name: amazon-ssm-agent
  enabled: true
  state: started
when: ansible_os_family == 'Debian'
",https://old-galaxy.ansible.com/twistedgrim/ssm-raspi-ansible,"name: restart ssm agent

Answer: ansible.builtin.service:
  name: amazon-ssm-agent
  state: restarted
when: ansible_os_family == ""RedHat""
",0.8613128066062927,0.6485581258005587
1493,"Apache-2.0-Short,Apache-2.0",mahdi22,990,name: Install PEXPECT with PIP3.6 For CentOS 8,linux_joindomain,data/repos/mahdi22/linux_joindomain/tasks/RedHat.yml,"pip:
  name: pexpect
  executable: pip3.6
environment: ''
when:
- (ansible_distribution == ""CentOS"" or ansible_distribution == ""RedHat"")
- ansible_distribution_major_version == ""8""
- use_proxy is defined
- use_proxy
",https://old-galaxy.ansible.com/mahdi22/linux_joindomain,"name: Install PEXPECT with PIP3.6 For CentOS 8

Answer: pip:
  name: pexpect
  state: present
  executable: pip3.6
when:
- ansible_distribution == ""CentOS""
- ansible_distribution_major_version == ""8""
- (use_proxy is not defined) or (not use_proxy)
",0.8881323933601379,0.6635502058440953
1494,,cankush625,38,name: Disable swap,multicloudkubernetescluster,data/repos/cankush625/multicloudkubernetescluster/kube_slave/tasks/debian.yml,"command: swapoff -a
when: ansible_swaptotal_mb > 0
",https://old-galaxy.ansible.com/cankush625/multicloudkubernetescluster,"name: Disable swap

Answer: command: swapon -s off
when: swap_file_stat.stat.exists and swap_file_stat.stat.size == swap_file_size|int
",0.7494127154350281,0.2139828879907935
1495,,vishaltanna6,10,name: Copy the join command to server location,k8s_slave_role,data/repos/vishaltanna6/k8s_slave_role/tasks/main.yml,"copy: src=/root/task19/k8s_slave/files/join-command.txt dest=/tmp/join-command.sh
  mode=0777
",https://old-galaxy.ansible.com/vishaltanna6/k8s_slave_role,"name: Copy the join command to server location

Answer: copy:
  src: join.sh
  dest: /usr/local/bin/
  mode: 493
",0.7797511219978333,0.28644883042379
1496,,ansiblebit,717,name: debug build variables,wkhtmltopdf,data/repos/ansiblebit/wkhtmltopdf/tasks/source/debug.yml,"debug: var=""""
when: item is defined
with_items:
- wkhtmltopdf_architecture
- wkhtmltopdf_build
- wkhtmltopdf_build_args
- wkhtmltopdf_chroot_args
- wkhtmltopdf_default_version
- wkhtmltopdf_dir_chroot
- wkhtmltopdf_dir_install
- wkhtmltopdf_dir_source
- wkhtmltopdf_dir_source_version
- wkhtmltopdf_force_build
- wkhtmltopdf_runtime_dependencies
- wkhtmltopdf_slug
- wkhtmltopdf_tarball
- wkhtmltopdf_tarball_download_url
- wkhtmltopdf_user
",https://old-galaxy.ansible.com/ansiblebit/wkhtmltopdf,"name: debug build variables

Answer: debug: var=""""
with_items:
- openresty_version
- openresty_download_url
- openresty_prefix
- openresty_configure_args
- openresty_make_args
- openresty_modules_path
- openresty_default_root
",0.7674810290336609,0.18254099900520152
1497,MIT,eriklotin,47,name: Creates directories,jenkins,data/repos/eriklotin/jenkins/tasks/main.yml,"file:
  path: ''
  state: directory
  recurse: true
with_items:
- '{{ ansible_env.HOME }}/jenkins'
- '{{ ansible_env.HOME }}/jenkins/jenkins_home'
",https://old-galaxy.ansible.com/eriklotin/jenkins,"name: Creates directories

Answer: ansible.builtin.file:
  path: ''
  state: directory
  mode: ''
  owner: ''
  group: ''
loop:
- path: '{{ _dns_datadir[ansible_os_family] | default(_dns_datadir[''default'']) }}'
  mode: '1770'
  owner: '{{ _dns_owner[ansible_os_family] | default(_dns_owner[''default'']) }}'
  group: '{{ _dns_group[ansible_os_family] | default(_dns_group[''default'']) }}'
- path: '{{ _dns_confdir[ansible_os_family] | default(_dns_confdir[''default'']) }}'
  mode: '0755'
  owner: root
  group: root
loop_control:
  label: ''
",0.6942111253738403,0.14246431186220956
1498,"Apache-2.0-Short,Apache-2.0",csuka,10,name: passwordless root in sudoers file,ansible_controller,data/repos/csuka/ansible_controller/tasks/main.yml,"lineinfile:
  dest: /etc/sudoers
  state: present
  regexp: ^ansible ALL\=
  line: ansible ALL=(ALL) NOPASSWD:ALL
  validate: visudo -cf %s
tags: notest
",https://old-galaxy.ansible.com/csuka/ansible_controller,"name: passwordless root in sudoers file

Answer: become: true
lineinfile:
  dest: /etc/sudoers
  regexp: ^%root
  line: '%root ALL=(ALL) NOPASSWD: ALL'
  state: present
  validate: visudo -cf %s
when: ansible_os_family == 'Debian'
",0.8763642311096191,0.5511627728424859
1499,,dalee,1252,name: composer - set xdebug workaround script (xdebug is requested),install-php56,data/repos/dalee/install-php56/tasks/composer.yml,"template:
  src: composer.sh.j2
  dest: /usr/local/bin/composer
  mode: 493
  owner: root
  group: root
when: php_enable_xdebug|default(False)
",https://old-galaxy.ansible.com/dalee/install-php56,"name: composer - set xdebug workaround script (xdebug is requested)

Answer: template:
  src: xdebug-disable.php.j2
  dest: /usr/local/bin/xdebug-disable.php
  mode: 493
when: '''xdebug'' in php_modules'
",0.8342565298080444,0.4379193448421175
1500,,digineo,19,name: Adding Brightbox PPA for Ruby,passenger,data/repos/digineo/passenger/tasks/repository.yml,"apt_repository: repo='ppa:brightbox/ruby-ng'
when: ansible_distribution == 'Ubuntu'
",https://old-galaxy.ansible.com/digineo/passenger,"name: Adding Brightbox PPA for Ruby 2.2.2

Answer: apt_repository: repo='ppa:brightbox/ruby-ng' state=present
",0.8313994407653809,0.46653008805591595
1501,MIT,andrewrothstein,256,name: link {{ kibana_parent_install_dir }}/kibana to {{ kibana_parent_install_dir,kibana,data/repos/andrewrothstein/kibana/tasks/main.yml,"  }}/{{ kibana_name }}
become: true
become_user: root
file:
  src: '{{ kibana_parent_install_dir }}/{{ kibana_name }}'
  dest: '{{ kibana_parent_install_dir }}/kibana'
  state: link
",https://old-galaxy.ansible.com/andrewrothstein/kibana,"name: link {{ kibana_parent_install_dir }}/kibana to {{ kibana_parent_install_dir

Answer:   }}/kibana-{{ kibana_version }}
become: true
become_user: root
file:
  src: '{{ kibana_parent_install_dir }}/kibana-{{ kibana_version }}'
  dest: '{{ kibana_parent_install_dir }}/kibana'
  state: link
",0.9228823184967041,0.5825763128021351
